building,n_samples,rmse,mae,r2,mean_residual,std_residual
251,5164,1.0327490810244661e-05,7.357130745457973e-06,0.8876359566284941,-2.416114504362607e-07,1.0325663998007817e-05
222,5164,1.6981384284637073e-05,1.2431125133503423e-05,0.8855927969981634,-2.112309721735373e-06,1.6851128993312822e-05
46,5164,9.47186997014528e-06,6.337099087014835e-06,0.8850681646273917,-8.877380672902163e-07,9.431090392769353e-06
87,5164,4.447507669911106e-06,3.4197983050814693e-06,0.8842979687456486,-9.893083123699318e-07,4.336500333155855e-06
3,5164,8.714642984996677e-06,6.458906546453598e-06,0.8837196517304874,-1.0796013904703025e-06,8.648349375280048e-06
1037,5164,1.3426688315723374e-05,9.978813434317733e-06,0.8830672901252103,-1.6072728031357018e-06,1.3331430898860652e-05
270,5164,8.413351477513022e-06,6.55555716230969e-06,0.8820536214485074,-9.77646856991453e-07,8.357165460592283e-06
381,5164,8.461421146804995e-06,6.409537163072866e-06,0.8819815291861177,-1.3281749801099552e-06,8.357339555016157e-06
41,5164,2.8363103188828648e-06,2.107960404691253e-06,0.8817969822912411,-6.307013687956346e-07,2.7655656020497896e-06
376,3396,0.0003882467032469483,0.0003094398793969324,0.8807459258547345,0.00020576455290151148,0.0003292846483119328
385,5164,1.6779784380363412e-05,1.2055596634723247e-05,0.8807318069093528,-1.4788153234806191e-06,1.671611138784817e-05
148,5164,5.765659062680812e-06,4.237759223931531e-06,0.8799932995101192,3.9696240790933436e-07,5.752534521178855e-06
340,5164,6.729666643029323e-06,4.8465013112834955e-06,0.8799809002257988,-4.3643483205012207e-07,6.716150132010417e-06
105,5164,1.5552598039301077e-05,1.0048060865660278e-05,0.878993612580133,4.927499246954033e-07,1.554629555965083e-05
350,5164,4.253912670232173e-06,3.1599214161300634e-06,0.8788565310954063,-5.285130426408884e-07,4.22136207440742e-06
67,5164,9.81815703049341e-06,7.3530827823632555e-06,0.8788505681353449,-1.2748184464147474e-06,9.73598486100882e-06
17,5164,4.026220533914853e-06,3.100746131928039e-06,0.8783781586381448,-9.340157314273631e-07,3.916763608830981e-06
382,5164,3.235753932523115e-06,2.506511893264204e-06,0.877033301068554,-5.702299802240483e-07,3.185420884746978e-06
1025,5164,4.193572455171369e-06,3.297387927261418e-06,0.8769923093752526,-4.891649395015167e-07,4.165348415440813e-06
261,5164,1.4057205489715136e-05,1.0291651260486502e-05,0.8753448725677376,-2.919411944025495e-06,1.3752042851848968e-05
37,5164,7.715284637555077e-06,5.297127651333044e-06,0.871521944440381,-1.4311577559458786e-06,7.582119563522722e-06
146,5164,3.969372460597038e-06,3.1251431231243976e-06,0.8714464042022768,-1.0413861435391902e-06,3.830701538852493e-06
160,5164,9.151558307026188e-06,6.0839280174811475e-06,0.8708003046739095,-1.0641523846544276e-06,9.09035759483858e-06
12,5164,1.4621811356626764e-05,1.111546676980083e-05,0.8701243279128669,-2.1669015519770544e-06,1.4461756639193734e-05
49,5164,4.861695205232198e-06,3.652228498003017e-06,0.8701164671478765,-1.2168437829032782e-06,4.707405087556946e-06
274,5164,5.538056302593272e-06,4.078437931947483e-06,0.8694508897302131,-6.177530838220511e-07,5.504027178512561e-06
53,5164,4.517609140591711e-06,3.2551787334586256e-06,0.8688925792684594,2.3383105205702758e-07,4.511990435519515e-06
63,5164,7.591070090416063e-06,5.8022679584839975e-06,0.8686263768044731,-8.54293722467727e-07,7.543576540194475e-06
882,5164,5.262023564751169e-05,3.2963866616763224e-05,0.8684088759236116,-3.61272678352424e-06,5.2501154001357244e-05
271,5164,5.973084924360114e-06,4.369838573314827e-06,0.8678034106190302,-1.601407258067433e-06,5.754967582259307e-06
245,5164,2.144836219472475e-06,1.571057064904611e-06,0.8656617027655834,-4.500983350391271e-07,2.097280542976269e-06
878,5164,1.5005548629999042e-05,1.0266597680033191e-05,0.8654759031374685,8.221791058452928e-09,1.500699948815127e-05
267,5164,4.7195303854244405e-06,3.579432848706812e-06,0.8652611982190584,-1.1681326873507195e-06,4.573126167604696e-06
106,5164,5.332534185811407e-06,3.9994450030893316e-06,0.8651792870324115,-1.3043831672523506e-06,5.17104278564899e-06
194,5164,9.02702757350196e-06,6.6417363902725044e-06,0.8649888237135577,-1.3155509247825066e-06,8.931517244683279e-06
10,5164,8.041755457259756e-06,6.045929223060075e-06,0.8640928291260381,-4.528551327193532e-07,8.029772037429526e-06
7,5164,4.106066636812997e-06,2.866248923577901e-06,0.8633380712477797,-2.627967064336483e-08,4.106380154393753e-06
846,5164,1.176195782653963e-05,8.12678672470807e-06,0.8624054418282281,-8.456457242501018e-07,1.1732654939144092e-05
217,5164,1.2357458879704509e-05,6.662619900515437e-06,0.8619178053508721,-1.0722953354012617e-06,1.2312039925092124e-05
