buildingnumber,mean_residual,abs_mean_residual,std_residual,n_samples,residual_z,weather_ratio,weather_sensitivity_z,baseline_load_ratio,baseline_load_z,variability_cv,variability_z,size_tier,peer_z,composite_score,rank,utility
958,-7.52304770130182e-06,7.52304770130182e-06,8.604874145308239e-07,5164,0.2278416896126051,0.9849539713125267,-0.21288385720035963,1.0348523670418124,0.2253728051205397,0.5450399205126345,0.12528453718786872,Small (<10k sqft),0.06310312977396865,0.09910844651209315,41,ELECTRICITY
260,-1.4163181277915977e-06,1.4163181277915977e-06,4.585316986194798e-06,5164,-0.12303720789675501,1.0104508734395554,-0.06528875029665027,1.220435660825294,0.9194901884723531,0.09619022258273102,-0.12183641242061041,Medium (10k-50k sqft),-0.1387422576394648,0.0948423247571028,42,ELECTRICITY
211,-4.487463908401261e-07,4.487463908401261e-07,1.7643753137469616e-05,5164,-0.1786316959506283,1.160142136990929,0.8012360508867561,1.0144694793824125,0.14913686621214262,0.11335868317228978,-0.1123840583168318,Large (50k-150k sqft),-0.16893052921370658,0.0942878865050105,43,ELECTRICITY
40,-1.176410039542155e-06,1.176410039542155e-06,1.3889535422592556e-05,5164,-0.13682178513981702,1.0726114432895997,0.2945430405030244,1.1617932708651117,0.7001563171803166,0.2532070259439065,-0.03538845059718234,Small (<10k sqft),-0.39142094670462474,0.09387192639945204,44,ELECTRICITY
1037,-1.3318918943916527e-06,1.3318918943916527e-06,1.3353087490958115e-05,5164,-0.1278881487055213,1.1188960776130752,0.5624730626264046,1.0406153162677518,0.2469273489350568,0.1243425484342166,-0.10633672615549249,Large (50k-150k sqft),-0.11184880142957328,0.09078580856287603,45,ELECTRICITY
800,-9.101808049207156e-06,9.101808049207156e-06,1.4404547772562155e-07,5164,0.31855369570952785,,-0.07796223258332674,,0.007103813681018066,,-0.12532735375745518,Medium (10k-50k sqft),0.1496855733947271,0.08504815787798742,46,ELECTRICITY
91,-9.101808049207156e-06,9.101808049207156e-06,1.4404547772562155e-07,5164,0.31855369570952785,,-0.07796223258332674,,0.007103813681018066,,-0.12532735375745518,Medium (10k-50k sqft),0.1496855733947271,0.08504815787798742,46,ELECTRICITY
186,-9.101808049207156e-06,9.101808049207156e-06,1.4404547772562155e-07,5164,0.31855369570952785,,-0.07796223258332674,,0.007103813681018066,,-0.12532735375745518,Medium (10k-50k sqft),0.1496855733947271,0.08504815787798742,46,ELECTRICITY
1110,-8.224408211572546e-07,8.224408211572546e-07,5.255224656176702e-06,5164,-0.1571600574677583,1.0750765551873316,0.30881294875551163,1.1119708659136576,0.5138108943129704,0.07521833097437597,-0.13338280265601646,Large (50k-150k sqft),-0.1447769512811609,0.07565278828279232,49,ELECTRICITY
130,-1.6478475552017463e-06,1.6478475552017463e-06,0.0001546283198090885,5164,-0.10973404959365214,1.0210039724786169,-0.0041995335331540635,1.1762727156439672,0.7543122388550982,0.2839439974196287,-0.018465748823736035,Small (<10k sqft),-0.3576582344083745,0.06068372870147662,50,ELECTRICITY
304,1.5963337212431534e-05,1.5963337212431534e-05,0.0002697709313121788,5164,0.7128016739504562,0.8261614558109992,-1.1320935001676058,0.8454794818529537,-0.4829183824387888,1.5973373547485428,0.7046427107998174,Medium (10k-50k sqft),0.40719107979218355,0.057613194252658075,51,ELECTRICITY
248,1.7527688857203624e-06,1.7527688857203624e-06,1.8376199279572348e-05,5164,-0.10370550676488796,1.057382310234739,0.20638544747135246,0.8846524254729531,-0.3364040029956417,0.05235835856449846,-0.14596870416381874,Very Large (>150k sqft),0.8945602121681345,0.05517336306632313,52,ELECTRICITY
295,-1.988369626153345e-06,1.988369626153345e-06,2.5738028075703495e-05,5164,-0.09016842000504381,1.019046366964014,-0.015531615907852158,1.1260333865041268,0.5664074389511726,0.09245231913006208,-0.12389437136550563,Large (50k-150k sqft),-0.06941764707270813,0.05412783584141889,53,ELECTRICITY
852,-9.93655411531696e-07,9.93655411531696e-07,4.0999889906181975e-06,5164,-0.14732245356129148,1.012239429983455,-0.05493524958566238,1.151057045915783,0.6600007610579052,0.07002028792766084,-0.13624466340747585,Very Large (>150k sqft),-0.02910382530312041,0.052014092919471684,54,ELECTRICITY
271,-1.528050267192028e-06,1.528050267192028e-06,5.631109021771513e-06,5164,-0.11661733136263662,0.9779813090571451,-0.25324683250846775,1.0600335874120845,0.31955543566168615,0.06584633844936387,-0.13854269404769173,Very Large (>150k sqft),0.6211300682668065,0.05066462735471991,55,ELECTRICITY
63,-7.242873570542531e-07,7.242873570542531e-07,7.4324354444699885e-06,5164,-0.16279973396834865,1.2015289654655592,1.0408139157852152,0.8781951831115965,-0.3605553373111245,0.12681498711059133,-0.10497548786933045,Large (50k-150k sqft),-0.1511210579957011,0.048797313624558844,56,ELECTRICITY
1101,-1.0860579292468381e-06,1.0860579292468381e-06,4.64008428656409e-06,5164,-0.14201321345941784,1.031838562733154,0.058519164562372945,1.133149859579124,0.5930244235342452,0.06949342330974591,-0.1365347366442291,Large (50k-150k sqft),-0.12773817347762076,0.048063817063220805,57,ELECTRICITY
48,-1.6800342523330669e-06,1.6800342523330669e-06,2.2948410317038787e-05,5164,-0.10788467462658385,0.9788920885522393,-0.24797456075269103,1.1826514106662525,0.7781697909429143,0.2206246883816767,-0.05332714641446165,Medium (10k-50k sqft),-0.12884528677775178,0.04634777867123749,58,ELECTRICITY
358,-9.96951323950074e-07,9.96951323950074e-07,8.886214198344342e-06,5164,-0.14713307787308935,1.0752251830270345,0.3096733176654494,1.0589312708671728,0.31543255875730136,0.0916856465459989,-0.12431647448351212,Medium (10k-50k sqft),-0.15448062420770478,0.03906168711894082,59,ELECTRICITY
149,-1.4141900438690318e-06,1.4141900438690318e-06,1.9898945115349587e-05,5164,-0.12315948279554802,1.0302350942913654,0.0492370919833812,1.0985290855141747,0.4635360379492066,0.1641237909982833,-0.08443456495458938,Large (50k-150k sqft),-0.10652949612063606,0.03696217198656934,60,ELECTRICITY
194,-1.3884261990768369e-06,1.3884261990768369e-06,8.760020642051088e-06,5164,-0.12463981516453017,0.9693853188660237,-0.30300684197474886,1.2027643821024387,0.853396191014266,0.09555619091333792,-0.12218548808880156,Medium (10k-50k sqft),-0.13978901049254472,0.03338975047134246,61,ELECTRICITY
1107,-6.809201271849986e-07,6.809201271849986e-07,4.314582446389962e-06,5164,-0.165291517110436,1.008439894872889,-0.07692979574795464,1.1606335859855739,0.6958188716178048,0.08886171671838167,-0.12587123150762725,Large (50k-150k sqft),-0.1539240801479894,0.03222106329249674,62,ELECTRICITY
348,-1.0918871193891147e-06,1.0918871193891147e-06,2.1859147417486047e-05,5164,-0.14167828135117996,1.1930704219285047,0.9918495501779204,0.8428013156830495,-0.4929352414789355,0.21636195987860662,-0.0556740556815507,Medium (10k-50k sqft),-0.15091779010786577,0.02629060046603054,63,ELECTRICITY
182,-1.6936706160064418e-06,1.6936706160064418e-06,1.1237207394817854e-05,5164,-0.10710115994918507,0.932119559171099,-0.5187288837591769,1.2280144847637098,0.9478364546354849,0.12946721854118629,-0.10351526197916523,Medium (10k-50k sqft),-0.12833352931821163,0.018913847495899593,64,ELECTRICITY
98,-1.1814075840188584e-06,1.1814075840188584e-06,5.912488301610674e-06,5164,-0.13653463751437667,1.0036336109317985,-0.10475215583548983,1.1231387246886078,0.5555808443579081,0.10359858341356956,-0.117757627981181,Large (50k-150k sqft),-0.12157528976692991,0.013305408787954026,65,ELECTRICITY
217,-3.1855908508868004e-07,3.1855908508868004e-07,1.231023482794527e-05,5164,-0.18611196468725816,1.0011652544218426,-0.11904084632613597,1.2027703000984928,0.8534183254631812,0.19784452993476617,-0.06586910514495699,Small (<10k sqft),-0.45285724315157494,0.013232954176751813,66,ELECTRICITY
54,-1.081852458922883e-07,1.081852458922883e-07,9.518060148185575e-06,5164,-0.19819957064286478,1.06943963237057,0.2761822306548241,1.0633955561600266,0.332129848490864,0.048645804744905416,-0.14801270648709464,Large (50k-150k sqft),-0.1909425515719578,0.011359255927420334,67,ELECTRICITY
