buildingnumber,mean_residual,abs_mean_residual,std_residual,n_samples,residual_z,weather_ratio,weather_sensitivity_z,baseline_load_ratio,baseline_load_z,variability_cv,variability_z,size_tier,peer_z,composite_score,rank,utility
297,4.187927391879744e-06,4.187927391879744e-06,4.6615015348608066e-05,5108,0.12804708340752577,1.7426710605743594,-0.08558907827218312,1.03886052998914,-0.07603391152952506,0.32263944893627744,-0.21470591975318462,Medium (10k-50k sqft),-0.1453563260301854,-0.04791980980558941,47,HEAT
279,2.6270005249477966e-06,2.6270005249477966e-06,1.552160479095264e-05,5164,-0.1551483034355963,1.9378555832866016,-0.08288332185020623,0.7692641219842027,-0.09329718058041907,0.3279544048305539,-0.21267844908566153,Very Large (>150k sqft),0.39993945967384553,-0.05369143992857634,48,HEAT
356,3.731616048216514e-06,3.731616048216514e-06,1.230395533537891e-05,5164,0.04525956130944719,1.1983119765468144,-0.09313528668564665,0.860297631374095,-0.08746796357832899,0.07519348712432145,-0.309097940938353,Large (50k-150k sqft),0.08178315846002367,-0.056639999031710374,49,HEAT
106,3.592073591455726e-06,3.592073591455726e-06,2.2048282097870094e-05,5164,0.01994269294066545,1.448015121658608,-0.08967376279489153,0.998585425402556,-0.07861287751678095,0.19972794205896688,-0.2615923812501024,Large (50k-150k sqft),0.05052174441345389,-0.05933511570563213,50,HEAT
252,3.563659487253369e-06,3.563659487253369e-06,3.3177283110748845e-05,5164,0.014787587085383842,1.8823025213469884,-0.08365342929527857,0.7628251623877359,-0.09370949131090775,0.24054760111967072,-0.24602110219339507,Large (50k-150k sqft),0.04415619018106012,-0.06131604479747236,51,HEAT
100,-2.716844425509526e-06,2.716844425509526e-06,4.100121834953481e-05,5164,-0.13884813030507434,1.325221992058544,-0.09137598945904073,0.5005905658518028,-0.11050135596501524,1.5316482349993517,0.246488848233554,Large (50k-150k sqft),-0.14555407349465255,-0.06688969196549827,52,HEAT
308,3.525681314471082e-06,3.525681314471082e-06,1.658521232606629e-05,5164,0.007897294169986429,1.0523493823275318,-0.09515870135597623,0.933256007892525,-0.08279616511975672,0.08362823979951635,-0.3058803763946499,Large (50k-150k sqft),0.03564801702975539,-0.07375663894888485,53,HEAT
1104,-2.4832019757704767e-06,2.4832019757704767e-06,3.500850636062204e-05,5164,-0.18123734490478016,1.2400017808091808,-0.09255735942970247,0.9778826763849964,-0.07993855217627685,1.3641716710992127,0.18260236872941646,Large (50k-150k sqft),-0.1978965184371852,-0.09116450824879523,54,HEAT
355,-2.7310576182559253e-06,2.7310576182559253e-06,2.5963881456152286e-05,5164,-0.13626946329423362,0.6186156693545162,-0.1011713593423618,1.199704646427535,-0.06573445955285599,0.9621812315200118,0.029257008752070133,Large (50k-150k sqft),-0.14236992070214025,-0.09122893955982417,55,HEAT
14,3.264287248274545e-06,3.264287248274545e-06,1.9178394423412e-05,5164,-0.039526832650589545,1.141340663758821,-0.09392505471285764,0.9755523400690349,-0.08008777234986601,0.11189180371494985,-0.2950988105758415,Large (50k-150k sqft),-0.022911566357074097,-0.09436217174765893,56,HEAT
340,-2.272225201391436e-06,2.272225201391436e-06,3.243600675903979e-05,5164,-0.21951437792979467,2.6151200182854715,-0.07349470553519039,0.6286234649883543,-0.102302929281527,0.5704360359859404,-0.12018014724460263,Very Large (>150k sqft),0.09040627186427964,-0.10547992164933033,57,HEAT
97,-2.274666923536665e-06,2.274666923536665e-06,2.1244398969896747e-05,5164,-0.21907138187268876,2.6693067307260803,-0.0727435391868824,0.5384509001052562,-0.10807701677811415,1.4216513327234588,0.20452885885284508,Large (50k-150k sqft),-0.24461420395335523,-0.10789832751988246,58,HEAT
98,-2.1804756897511106e-06,2.1804756897511106e-06,2.1051979375106986e-05,5164,-0.2361602817143326,2.530737108636185,-0.0746644683653368,0.5397330321791607,-0.10799491705314233,1.4326728901363162,0.20873319936092977,Large (50k-150k sqft),-0.26571567534263413,-0.11592733299525124,59,HEAT
271,2.3390749689014163e-06,2.3390749689014163e-06,7.340918997030264e-06,5164,-0.20738597770078698,1.1508967141439468,-0.09379258342702516,0.9636496562646137,-0.08084994583156789,0.07464975224529023,-0.3093053568680566,Very Large (>150k sqft),0.1487311334534915,-0.12123043267413947,60,HEAT
70,2.321008362165613e-06,2.321008362165613e-06,1.4456550331490606e-05,5164,-0.21066376078715587,1.213183671527962,-0.09292912697768535,1.015844272717649,-0.07750772879868938,0.08438411242774634,-0.30559203729784384,Very Large (>150k sqft),0.13296844082939038,-0.12318003886168974,61,HEAT
103,-2.111199954430001e-06,2.111199954430001e-06,9.365572047423883e-06,5164,-0.2487288197276889,2.769073061189607,-0.07136052282063736,0.535261386635325,-0.10828125328697694,1.2106471951497806,0.12403812512590466,Large (50k-150k sqft),-0.2812353780591076,-0.13412658907980995,62,HEAT
339,-2.3679354226011492e-06,2.3679354226011492e-06,9.783689829550818e-06,5164,-0.20214989167836592,1.2150734322730032,-0.09290293006308964,0.7046565162794691,-0.09743424786654724,0.8036002498936161,-0.03123611575734865,Large (50k-150k sqft),-0.22371945095531084,-0.13695573809633607,63,HEAT
294,-2.3556385343912134e-06,2.3556385343912134e-06,2.758720334672854e-05,5164,-0.20438088794561848,4.01798797146483,-0.05404736964628518,0.5717870365889797,-0.10594237894115416,0.6967767361119241,-0.07198556788871253,Large (50k-150k sqft),-0.22647429792259752,-0.1380811959728699,64,HEAT
298,2.4863778606432243e-06,2.4863778606432243e-06,1.4730908189075425e-05,4204,-0.1806611513853011,2.517313875128062,-0.07485054869467647,0.8745347881902001,-0.08655630503489731,0.43962837459564286,-0.1700787168341861,Large (50k-150k sqft),-0.19718503137958382,-0.14156927839357056,65,HEAT
354,2.1923291053631503e-06,2.1923291053631503e-06,1.3045374590488781e-05,5164,-0.23400974366493515,1.3830792152154987,-0.0905739404495223,0.8732864918384854,-0.08663623813168585,0.18633764960261953,-0.2667003117249414,Very Large (>150k sqft),0.020698793200686412,-0.14254518659436044,66,HEAT
229,3.0520641810854147e-06,3.0520641810854147e-06,1.3992031361054903e-05,5164,-0.07802997772604676,1.0193606640890385,-0.09561600931762329,0.9639746423328458,-0.08082913575484914,0.07120898799814934,-0.3106178886601741,Medium (10k-50k sqft),-0.2573782346659171,-0.1438974408312222,67,HEAT
