buildingnumber,mean_residual,abs_mean_residual,std_residual,n_samples,residual_z,weather_ratio,weather_sensitivity_z,baseline_load_ratio,baseline_load_z,variability_cv,variability_z,size_tier,peer_z,composite_score,rank,utility
274,-5.578966956910515e-06,5.578966956910515e-06,2.1354631002092018e-05,5164,-0.17062207330208032,1.06790483995643,0.31761736154349035,1.2274993191885895,0.29610702921756066,0.25853451020026574,0.030411893442839406,Large (50k-150k sqft),-0.18580697512730301,0.048248993908916585,23,COOLING
41,-2.095035655341323e-05,2.095035655341323e-05,0.00015063610164282778,5164,-0.054520457650277465,0.9602591435616021,-0.29479999691294984,1.3017272195749783,0.7136807915375531,0.17402564784441535,-0.2104491861325668,Large (50k-150k sqft),-0.020860357316862668,0.032723590112423,24,COOLING
1110,-5.629490516224462e-06,5.629490516224462e-06,4.746902014887304e-05,5164,-0.17024046389533132,1.1208395861498808,0.618773455285041,1.1880510532459991,0.07418830673046144,0.16534766826341188,-0.23518253920520021,Large (50k-150k sqft),-0.18526481918386917,0.024453109476140693,25,COOLING
69,2.7413332656308478e-05,2.7413332656308478e-05,0.0004108472764466616,5164,-0.005704964245839109,1.054293072913281,0.24017736444491336,1.1972632160842416,0.12601191315668736,0.08751081820478612,-0.4570275293427552,Large (50k-150k sqft),0.04849225667223416,0.010246075345990254,26,COOLING
851,-2.8159128396051446e-06,2.8159128396051446e-06,1.3883800900144955e-05,5164,-0.19149169248247677,0.9528016006451296,-0.33722741283796837,1.351119095181633,0.9915379209693568,0.27998534785523405,0.09154952766653288,Very Large (>150k sqft),-0.5497351156252626,0.004686755687725225,27,COOLING
371,-1.8861898430404645e-05,1.8861898430404645e-05,0.0001620198102111014,5164,-0.0702947870158929,0.9986482385295553,-0.07639694949732713,1.2435867318663438,0.3866077897520195,0.16991277007385527,-0.22217141445706406,Large (50k-150k sqft),-0.043271090039907006,0.0011373562716249525,28,COOLING
72,-5.23005669051368e-06,5.23005669051368e-06,2.810935412076224e-05,5164,-0.1732574268198514,1.1519193766220064,0.7955924440582267,1.1058010104276645,-0.38851452673039694,0.24529166981689715,-0.007331897474044583,Large (50k-150k sqft),-0.18955104575931608,-9.408606539354492e-05,29,COOLING
1101,-2.594127344670146e-07,2.594127344670146e-07,1.8129622144334604e-05,5164,-0.21080118891785898,1.010715858226921,-0.007741907768481617,1.2825677326539864,0.6058978824686833,0.17732685912291168,-0.2010403112491613,Large (50k-150k sqft),-0.24288980890382358,-0.010198679758265095,30,COOLING
1107,-1.8797513622009913e-06,1.8797513622009913e-06,1.6567973911459284e-05,5164,-0.19856261208640963,1.060935509702358,0.2779674826597645,1.2001034050418211,0.14198957630683165,0.22399870438419725,-0.06801957564779837,Large (50k-150k sqft),-0.22550235185744574,-0.019605660958390267,31,COOLING
144,-1.59402547328084e-05,1.59402547328084e-05,9.457624500114582e-05,5164,-0.09236224887549,1.0381288873492411,0.14821616064146437,1.169890070233076,-0.02797745526280687,0.2356304901148661,-0.03486749679621567,Large (50k-150k sqft),-0.07462253314400569,-0.0200844380779487,32,COOLING
148,-4.984350276831932e-06,4.984350276831932e-06,3.671753524920951e-05,5164,-0.17511327149969425,1.0361363344560774,0.13688013867045806,1.211950023509574,0.20863347999531787,0.17956706230856104,-0.19465544529875115,Very Large (>150k sqft),-0.061688449987312065,-0.02188284200966256,33,COOLING
1040,-5.134357121915971e-06,5.134357121915971e-06,3.828970800829508e-05,5164,-0.17398025506264753,0.862411251635163,-0.8514757351080939,1.3666835541785707,1.079096772398466,0.20249300084568533,-0.12931358466549306,Very Large (>150k sqft),-0.02792665483044428,-0.03025590498511047,34,COOLING
127,-3.847270309152514e-06,3.847270309152514e-06,8.631362300564605e-05,5164,-0.18370174819817806,0.9194554214199914,-0.5269403291887556,1.1350312550811748,-0.2240779311920126,0.7651580036363855,1.4743537258800135,Medium (10k-50k sqft),-0.34208950119237014,-0.03547454283246058,35,COOLING
251,-4.72212681237838e-06,4.72212681237838e-06,3.536902995752322e-05,5164,-0.17709387108659153,1.1402776210827443,0.7293602265713317,1.077158230284566,-0.5496463033992579,0.25661354701352157,0.024936902369884995,Large (50k-150k sqft),-0.19500151690620243,-0.042695068872010314,36,COOLING
339,-7.055323553208928e-06,7.055323553208928e-06,4.951961400440647e-06,5164,-0.15947100689833496,0.9633102580161198,-0.2774416117924672,1.1324642555841569,-0.2385187497018117,0.5588657039319431,0.886394254769402,Large (50k-150k sqft),-0.16996455400377866,-0.04356891925351275,37,COOLING
1102,-1.8346587008537392e-06,1.8346587008537392e-06,2.467382221098443e-05,5164,-0.1989032013873045,0.9559942641144958,-0.3190637277689611,1.2719694573177927,0.5462766122562618,0.2510706267231823,0.009138869738587676,Large (50k-150k sqft),-0.22598623016464794,-0.046755487582640254,38,COOLING
146,-7.732999886667947e-06,7.732999886667947e-06,5.1583558878538904e-05,5164,-0.1543524509792603,0.9945935625095952,-0.09946479206516028,1.2382007548098917,0.3563086341579015,0.17584601153003537,-0.20526091652017922,Large (50k-150k sqft),-0.16269257521015823,-0.05012999063478046,39,COOLING
266,-4.399318066606466e-08,4.399318066606466e-08,3.254030390263698e-05,5164,-0.21242827396975117,1.1097021632974449,0.5554104848019135,1.1673397116927908,-0.04232465901487531,0.11402687645670646,-0.3814533677861979,Large (50k-150k sqft),-0.2452014233864716,-0.05510953570941814,40,COOLING
18,-1.5351781686106505e-05,1.5351781686106505e-05,2.343762498595581e-06,5164,-0.0968070436066816,,-0.07918329953821378,,0.12601191315668736,,-0.19311598482939396,Large (50k-150k sqft),-0.08093729331039738,-0.06078438207927846,41,COOLING
265,-1.5351781686106505e-05,1.5351781686106505e-05,2.343762498595581e-06,5164,-0.0968070436066816,,-0.07918329953821378,,0.12601191315668736,,-0.19311598482939396,Large (50k-150k sqft),-0.08093729331039738,-0.06078438207927846,41,COOLING
67,-1.5351781686106505e-05,1.5351781686106505e-05,2.343762498595581e-06,5164,-0.0968070436066816,,-0.07918329953821378,,0.12601191315668736,,-0.19311598482939396,Large (50k-150k sqft),-0.08093729331039738,-0.06078438207927846,41,COOLING
245,-7.170873815795864e-07,7.170873815795864e-07,1.984270902292209e-05,5164,-0.20734432734792468,1.0893411230416263,0.4395725562408162,1.2540688093505994,0.44557538157727467,0.1692172900234174,-0.22415362166115887,Very Large (>150k sqft),-1.022114327015113,-0.07211390294219999,44,COOLING
254,-1.4399826196929387e-06,1.4399826196929387e-06,1.3708646148694193e-05,5164,-0.20188422859985503,0.9610920861266813,-0.2900612242305687,1.2705870439989293,0.5384997584366852,0.12551277104944342,-0.348717097359947,Large (50k-150k sqft),-0.23022140254834475,-0.09771833672497696,45,COOLING
53,-4.963924197362279e-06,4.963924197362279e-06,3.9142618724778686e-05,5164,-0.1752675516845123,0.9396336534404667,-0.41214243232741476,1.259141566282218,0.47411249748981443,0.15906758150505465,-0.25308159066888875,Large (50k-150k sqft),-0.1924068483761967,-0.10700951832963657,46,COOLING
280,-1.6547467275095945e-05,1.6547467275095945e-05,0.00029451427842255753,5164,-0.08777591289324006,0.962352230383792,-0.28289201781489176,1.2046906233070906,0.1677952636513552,0.1117580843570716,-0.3879197158024469,Large (50k-150k sqft),-0.06810668403917282,-0.11775608467692229,47,COOLING
253,-2.674462950206466e-06,2.674462950206466e-06,4.629709941600243e-05,5164,-0.19256007739262773,1.057373238165729,0.25770102521993193,1.1181988364629754,-0.31876976990439354,0.1674326798826009,-0.22923998909240287,Large (50k-150k sqft),-0.21697449640538624,-0.136913944979349,48,COOLING
