buildingnumber,n_samples,residual_std,residual_cv,residual_uncertainty,combined_uncertainty,confidence_tier,buildingname,grossarea,utility
983,5160,7.620104721685112e-06,35.89185517177675,0.035925303054379326,0.017962651527189663,High,Turfgrass Foundation (0983),7573,GAS
41,5164,1.14679084706262e-05,7.077981231643245,0.036133828879555296,0.018066914439777648,High,Lazenby Hall (0041),69893,GAS
70,5164,1.009405747614403e-05,26.91715501355559,0.03721349702355721,0.018606748511778605,Medium,Physics Research Building (0070),238732,GAS
293,5164,1.3209531598976107e-05,5.594658851086945,0.03796485620996945,0.018982428104984725,Medium,Cunz Hall (0293),68100,GAS
14,5164,1.1388511455299685e-05,25.45550370420344,0.038507364916119904,0.019253682458059952,Medium,Jennings Hall (0014),112502,GAS
37,5164,1.4881327006167008e-05,2.9479371064752633,0.04038084232894601,0.020190421164473005,Medium,Hagerty Hall (0037),142496,GAS
932,5164,1.6497164388822577e-05,3.506269266482465,0.04059380859318827,0.020296904296594136,Medium,"Kinnear Rd, 1165 (0932)",104514,GAS
1926,5164,1.4838306713945224e-05,35.687128119559425,0.04459219846791528,0.02229609923395764,Medium,4-H Center - Hoop Greenhouse D (1926),2250,GAS
374,5164,2.2187469909330915e-05,5.582388448352998,0.04887483240475695,0.024437416202378475,Medium,"Kinnear Rd, 1224 (0374)",42773,GAS
149,5164,2.0775199210327823e-05,1.9209624127338591,0.049312460154784354,0.024656230077392177,Medium,Hopkins Hall (0149),110154,GAS
921,5164,1.9334959043276622e-05,1.1586376372086744,0.0505745969728742,0.0252872984864371,Medium,"Ackerman Rd, 700 (0921)",115562,GAS
131,5164,2.297722152026521e-05,2.8530861827065563,0.051394815766951235,0.025697407883475618,Medium,Aronoff Laboratory (0131),108644,GAS
360,5164,2.330181013650454e-05,3.313393509464182,0.05146651245865766,0.02573325622932883,Medium,Blankenship Hall (0360),58495,GAS
10,5164,2.342885755995075e-05,5.649430316494129,0.05205626376200176,0.02602813188100088,Medium,Biological Sciences Greenhouses (0010),35173,GAS
9,5164,2.594531335796741e-05,5.553860222246873,0.05354284739588555,0.026771423697942776,Medium,ElectroScience Laboratory (0009),30898,GAS
850,5164,1.5462284031461137e-05,0.7542005339111905,0.05504750177932749,0.027523750889663745,Medium,Residence on Tenth (0850),189625,GAS
299,5164,2.895032115873044e-05,4.475474069805499,0.05584661864335927,0.027923309321679635,Medium,Veterinary Medical Center (0299),278249,GAS
931,5164,3.2552352152323635e-05,3.707456184865266,0.061194671251224284,0.030597335625612142,Medium,"Kinnear Rd, 960 (0931)",42405,GAS
846,5164,2.9190807792082692e-05,0.173195324490927,0.06251125542986702,0.03125562771493351,Medium,William Hall Complex - Neil Building (0846),129908,GAS
1110,5164,2.250250583442473e-05,1.561976064912096,0.0639276813359437,0.03196384066797185,Medium,Nosker House (1110),107132,GAS
951,5164,2.5168926770818088e-05,0.2745378927735089,0.06431229789413646,0.03215614894706823,Medium,"Kinnear Rd, 1315 (0951)",99809,GAS
373,5164,3.3034071898260074e-05,2.177608673738328,0.06573636924735837,0.032868184623679186,Medium,"Kinnear Rd, 1100 (0373)",47376,GAS
254,5164,2.2674764924979694e-05,1.3881576248489087,0.06579281076232482,0.03289640538116241,Medium,Blackwell Inn (0254),127992,GAS
308,5164,2.2621358131570863e-05,0.3415717934936459,0.0661654524117495,0.03308272620587475,Medium,Rightmire Hall (0308),97650,GAS
