building,n_samples,rmse,mae,r2,mean_residual,std_residual
1583,5164,8.305008181417024e-05,2.6885806555370805e-05,0.04445642159124408,4.923939257274493e-07,8.305666441095563e-05
268,5164,0.00011611908936394495,7.353482401516637e-05,0.039970210302582854,5.36692600283322e-07,0.00011612909373064472
310,5164,0.0003313300304758523,0.00023257442207988977,0.037319314408676973,2.3891906785161487e-05,0.0003304994978468578
1029,5164,3.1749106855185504e-05,2.6291928028136264e-05,0.03679733627053272,-4.7106638097429366e-07,3.1748686209607374e-05
155,5164,9.123997139349292e-05,2.0207367119254594e-05,0.03164425191278253,-3.7159971088293435e-08,9.124879934306699e-05
864,5164,0.00014896200484793007,4.609433158917541e-05,0.030142999831791695,3.344744838143074e-06,0.00014893887078290505
965,5124,0.00013488234304586658,3.851887027331938e-05,0.026766910392350574,2.1490350328316632e-06,0.00013487838410988854
178,5148,5.1598609843701555e-05,6.482207695329418e-06,0.02175308345813698,-1.2483394809044512e-06,5.158851770485905e-05
60,3680,0.00017887251577632107,7.342034908979183e-05,0.02043289487587896,3.930620665251702e-06,0.00017885362641286326
869,5164,0.00014530839372611988,4.312952113239857e-05,0.019221385621480125,2.6496744711632673e-06,0.0001452983025985215
10,5164,2.3433944261986565e-05,8.356448541951785e-06,0.01245640794792624,-5.870884783603851e-07,2.3428857559950748e-05
385,5164,4.131448789348275e-05,3.400682718360738e-05,0.0070336692944223955,1.4666736848199803e-06,4.129244436197543e-05
113,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
65,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
180,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
213,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
347,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
171,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
248,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
275,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
18,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
147,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
148,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
144,5164,2.078189992990157e-06,2.075263149345542e-06,0.0,-2.075263149345542e-06,1.1026723210601763e-07
297,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
274,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
61,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
80,5164,2.074934177798439e-06,2.0732483957866147e-06,0.0,-2.0732483957866147e-06,8.363184797759943e-08
28,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
146,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
50,5164,2.070920118057984e-06,2.070920118057984e-06,0.0,-2.070920118057984e-06,0.0
