building,n_samples,rmse,mae,r2,mean_residual,std_residual
281,5164,3.0917092492208414e-05,2.4015881755454824e-05,0.7278643202623952,2.1744257602877614e-06,3.0843519624742285e-05
60,5164,1.270722575504636e-05,8.188233567433708e-06,0.7253754509134409,-1.2148818437498968e-06,1.2650242597461823e-05
81,5164,2.7272089564066872e-05,1.96646494633557e-05,0.7048901696029319,1.4900462683546597e-06,2.723399086421218e-05
69,5164,1.2823544566174524e-05,7.564005462390601e-06,0.7036608888665806,1.5367685690711807e-06,1.2732361545454204e-05
131,5164,7.296152124201728e-05,5.469759211142667e-05,0.7019900110670275,5.580875029211464e-07,7.296645204470168e-05
84,5164,1.1837901504210866e-05,8.492598225850856e-06,0.6914464729895722,1.4806766212969571e-06,1.1746072810566364e-05
46,5164,2.0446922111710902e-05,1.5195998876651097e-05,0.6859821785286251,2.4539602050239076e-06,2.0301096332870362e-05
65,5164,2.1320928459922005e-05,1.6210530377422478e-05,0.6778693041086419,4.7542411664128045e-07,2.1317691352943372e-05
272,5164,1.2318619612383323e-05,9.005829359163037e-06,0.6440846917510783,1.3044579284660553e-06,1.2250544502349984e-05
53,5164,1.3500491502026303e-05,8.970395063377305e-06,0.6428412564764878,2.6707627486737324e-06,1.3234961934042937e-05
276,5148,3.796860518565085e-05,1.609800522306009e-05,0.6406446675751998,2.718762227715581e-06,3.787481965604767e-05
161,5164,3.8353522576284556e-05,2.976700549031119e-05,0.6387130072180737,1.629488250866544e-06,3.832260244590515e-05
105,5156,6.657698476224302e-05,4.6089524063842844e-05,0.6378813404105146,5.755811734281773e-06,6.63341461728823e-05
1044,5164,2.4486043192406787e-06,1.5017801916379583e-06,0.6366482013283201,3.744959930808022e-07,2.4200309862726435e-06
251,5084,4.6370067059161024e-05,2.860217003743685e-05,0.6306987889469876,4.699086627392368e-06,4.613589030626051e-05
37,5164,2.5016105574904825e-05,2.0202354765210573e-05,0.6229079761192053,-4.2959545000811817e-07,2.5014838792430148e-05
82,5164,9.358743744405365e-06,6.024358144961546e-06,0.6141090793169092,9.901500491775784e-07,9.307118869392373e-06
1025,5164,2.192045345797226e-05,1.7068463686693564e-05,0.611543457005632,1.350711788770265e-07,2.1922160005558256e-05
103,5164,9.599693712026022e-06,7.331895909578347e-06,0.6025622496460736,-2.111199954430001e-06,9.365572047423883e-06
1040,5164,6.483578711655431e-06,4.2580199005042695e-06,0.5884360333123495,3.931112213711702e-07,6.472276916044007e-06
253,5164,1.9711890512210015e-05,1.2605881319121796e-05,0.5872828325887652,-5.855715484923732e-07,1.9705098970013024e-05
229,5164,1.4319711082822458e-05,8.22317266459028e-06,0.5784329278009819,3.0520641810854147e-06,1.3992031361054908e-05
88,5164,3.2527068909161568e-06,2.7605940736169287e-06,0.5760389407174793,2.134969613319769e-06,2.454215403317913e-06
